,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15
15329,9.779526,7.442437,2.3345535,10.099475,0.48202744,0.12347573,9.953744,8.912809,6.840785,6.86129,5.160284,8.853916,7.012747,4.8092394,6.04093
15330,7.400702,10.326045,11.309879,0.90702176,5.9747205,5.061631,9.037365,6.6867113,5.0988197,6.7623744,2.7768064,7.411943,6.54926,3.2442324,7.1291656
15331,9.77945,8.178947,2.7742782,4.3274436,6.580733,6.8879867,9.117964,3.0101416,4.077864,6.13948,5.358094,9.063848,6.3161287,1.7745973,6.5678596
15332,9.898939,6.657793,2.8212247,3.9591653,6.476183,5.869624,8.5663805,3.3210442,3.6344175,6.0311975,2.9947243,8.883058,6.3608766,2.7970755,4.89751
15333,9.834848,7.7902913,2.770986,3.9608836,6.407834,6.5973735,9.022807,3.3781781,4.0919642,6.19009,4.724968,8.582465,6.4677887,2.542949,6.2152605
15334,9.780964,8.0207205,2.9875875,4.202502,6.156943,6.7561555,9.093328,2.676999,3.9421973,6.204864,5.247988,8.35729,6.4972773,2.296868,6.3612275
15335,9.773566,8.05083,2.7910237,4.304406,6.5641828,6.8154216,9.072268,3.0030887,4.039761,6.1401834,5.17589,9.093811,6.324194,1.8125677,6.4202566
15336,10.003405,6.670663,2.7972097,5.072384,4.8579745,4.8190894,8.791816,2.7479677,2.4849665,5.813534,0.95346886,2.8396685,7.1249747,4.1301117,6.2737255
15337,9.810522,7.8975825,3.0030966,4.2161884,5.5793233,6.5773616,9.03849,2.189507,3.4807036,6.2302594,5.299799,7.416414,6.7542753,3.0874503,6.2960963
15338,9.976434,6.226421,2.5595713,3.1471572,6.123144,5.535775,8.568735,4.4967613,3.9636953,6.0940375,2.4935842,7.901969,6.6228075,4.001081,5.1477094
15339,10.009784,6.598418,2.8011205,5.00945,4.8978124,4.9015326,8.763833,2.7290032,2.4995873,5.8087144,0.98321134,2.9175816,7.1196556,4.126368,6.278308
15340,9.790318,6.746183,2.7475533,5.3099413,4.682859,4.359661,8.971216,2.885354,2.648421,5.851547,0.8345998,2.800748,6.9269185,3.9135263,6.340114
15341,9.92516,6.6146784,2.7504244,3.856244,6.5459867,5.745554,8.521184,3.5174117,3.6240022,6.024321,2.844253,8.9223995,6.361803,2.9424043,4.8630004
15342,9.848019,6.240856,2.9724362,4.112403,6.22299,5.9576335,8.591183,2.9628015,3.5303223,6.009094,2.8519626,8.678188,6.3890224,2.6392226,4.663735
15343,9.9057,6.7833242,2.7638505,3.7609475,6.4475527,5.860511,8.630399,3.591021,3.7270217,6.072981,3.2318776,8.75712,6.4191294,3.005635,5.1952434
15344,9.965186,6.1537404,2.6161783,3.3055222,5.980241,5.6163683,8.562884,4.213419,3.9574196,6.058938,2.3697927,7.766534,6.6123376,3.8293836,4.968252
15345,9.739253,7.2582917,2.482017,10.095768,0.4159353,0.12220267,9.762261,9.004929,6.7167673,7.012257,4.6952534,8.538572,7.0427685,4.677278,6.036491
15346,9.712645,7.2421465,2.4833517,10.062502,0.4301473,0.1386456,9.72147,9.029146,6.681815,7.051716,4.6716475,8.515822,7.071815,4.6561365,6.008302
15347,9.801062,7.8150687,2.9928973,4.015435,5.7147374,6.5347977,9.046476,2.57517,3.7481086,6.214857,5.029796,7.6274624,6.6984754,2.994896,6.206454
15348,-0.18877049,4.7583513,0.101477675,2.1938388,5.8064675,5.8044558,9.181026,4.2222853,3.6588905,8.764542,2.341401,7.1880007,6.871635,4.157666,6.5910544
15349,9.840019,7.9731865,2.9415815,4.3108287,5.4576883,6.605143,9.032538,1.9863048,3.303599,6.248881,5.5030503,7.24065,6.801658,3.2029436,6.376139
15350,9.966085,6.148003,2.6130686,3.308785,5.9889917,5.6176257,8.560039,4.225089,3.9566228,6.057448,2.3527222,7.7622223,6.6128507,3.8402169,4.9592443
15351,9.7755785,8.084003,2.9959712,4.227923,6.143222,6.8063736,9.113181,2.6225262,3.9561307,6.210875,5.3499203,8.380066,6.48604,2.222093,6.4093604
15352,9.684981,8.095869,3.5902,4.322385,5.4788003,6.5459332,9.084667,1.5350158,3.2578278,6.2150707,5.6516824,6.9257865,6.882636,3.236436,6.3295774
15353,9.939861,6.6509414,2.780094,4.9359293,4.954106,4.9175434,8.829154,2.8044527,2.621359,5.8544183,1.1605012,3.1767547,7.105285,4.0902214,6.244157
15354,10.0717745,8.243316,2.0578508,3.266335,7.062689,5.728665,8.815608,5.0585895,4.06222,6.290433,3.9482834,9.25914,6.434049,3.5857153,6.5304804
15355,9.752445,8.066093,3.0809934,4.3260098,6.099486,6.8140225,9.099402,2.4244463,3.8614168,6.1994014,5.3811126,8.376907,6.4713435,2.1218412,6.357806
15356,7.4137053,10.315153,11.30584,0.909627,5.972232,5.063987,9.037888,6.6732364,5.088026,6.772869,2.775948,7.400301,6.553662,3.2574785,7.11639
15357,9.765221,8.084317,3.0437212,4.2722073,6.1068773,6.8148603,9.111983,2.5136306,3.9093812,6.210367,5.3831615,8.354254,6.486401,2.1861863,6.3915877
15358,9.964142,6.160972,2.617203,3.327474,5.9806514,5.6268845,8.560063,4.2002745,3.956398,6.0556946,2.3581574,7.752525,6.6116357,3.8226433,4.9581175
15359,9.908857,6.6989355,2.7776875,3.8707886,6.508698,5.838164,8.576602,3.4700346,3.6620898,6.047001,3.032219,8.900691,6.372214,2.890162,4.9886613
15360,9.77371,7.5588574,3.1674592,3.9772055,5.651323,6.3290358,9.006091,2.6075206,3.6514406,6.163195,4.589802,7.214116,6.7671914,3.3135116,6.016802
15361,9.832475,7.93429,2.9433649,4.269771,5.51614,6.598769,9.031585,2.0908527,3.3904111,6.2440553,5.4055605,7.34716,6.770974,3.1340487,6.339659
15362,-0.33288687,4.7005177,0.054325234,2.1218293,5.774614,5.724519,9.155188,4.2623982,3.6876643,8.694205,2.4724567,7.227354,6.8392663,4.1926208,6.578495
15363,9.934855,5.585333,2.8033683,3.5507417,6.2762237,5.638143,8.580654,3.8184836,3.607017,6.052275,2.6028209,8.558614,6.494832,3.4116802,4.9189606
15364,9.908492,7.823828,2.5126853,3.5893378,6.554867,6.5299015,9.042622,4.3363013,4.442326,6.2416096,4.4014816,8.260072,6.615423,3.2810056,6.319209
15365,9.983256,6.4755206,2.535729,3.2263203,6.4642887,5.4885273,8.547837,4.4788165,3.878127,6.0886154,2.5911405,8.3972,6.5321455,3.8265162,5.1358953
15366,9.848704,7.820789,2.7426655,3.8655896,6.3852296,6.611524,9.051713,3.5224147,4.1493382,6.2153306,4.762032,8.421173,6.5274477,2.7405772,6.296771
15367,-0.4995324,4.6846347,-0.043155555,2.0890949,5.772421,5.6146135,9.240295,4.344007,3.64458,8.619666,2.6520333,7.198631,6.9056773,4.1953907,6.6089644
15368,9.762167,7.4768515,2.31154,10.09645,0.4840403,0.092046455,10.045781,8.9097395,6.828651,6.773182,5.2994847,8.924795,7.0030494,4.843355,6.0364776
15369,9.989308,6.2877316,2.5202835,3.224545,6.3537664,5.5345917,8.54662,4.580655,3.9269643,6.072958,2.339345,8.061165,6.5889463,4.0125346,5.0261946
15370,8.838182,8.512458,6.6428266,3.622307,5.956951,6.1398234,8.919493,2.5227458,3.35909,6.3839087,4.334137,7.78739,6.5720873,2.8399208,5.2639194
15371,9.781024,7.453308,2.3281078,10.09419,0.48767525,0.12314687,9.967401,8.906209,6.8447347,6.84981,5.1847363,8.8704405,7.0061574,4.8124833,6.0453787
15372,9.779434,8.083739,2.9888835,4.215013,6.1442184,6.805605,9.115647,2.6442945,3.9651303,6.21425,5.3418283,8.375692,6.4905415,2.237921,6.4121265
15373,9.747356,8.049743,3.1002529,4.34809,6.087521,6.8070345,9.092305,2.3758698,3.8361042,6.195173,5.373321,8.368844,6.4697833,2.1053803,6.3345833
15374,9.745524,7.5336227,3.3010247,4.0334673,5.605982,6.28957,9.004519,2.4468262,3.5633345,6.1396885,4.5396967,7.090846,6.7751045,3.3124173,5.9530983
15375,9.810255,6.8111815,2.7185104,5.24328,4.762085,4.355236,8.971883,2.9483685,2.6893358,5.9204507,0.81595284,2.8520253,6.925987,3.9568856,6.2778296
15376,9.830117,7.3428698,2.891092,3.98619,6.278492,6.3262796,8.862315,3.16805,3.8576155,6.1340013,4.1720505,8.528692,6.4614754,2.6510594,5.736738
15377,9.6901245,8.096557,3.5705206,4.3249598,5.4722075,6.5483904,9.084247,1.5403054,3.2511022,6.216246,5.6576114,6.9234757,6.884792,3.2449796,6.3365707
15378,9.828179,7.8225274,2.787578,3.9891193,6.3902683,6.6186495,9.032018,3.3188362,4.0798497,6.1887436,4.782288,8.57224,6.465974,2.5090656,6.240966
15379,8.141419,10.109062,9.794311,1.7000881,5.7933207,5.2608533,8.850823,3.962,3.2588053,7.4368105,4.629282,6.85752,7.2504773,6.092116,2.7453296
15380,9.773226,8.073081,2.7811794,4.318133,6.583685,6.832272,9.07949,3.0111308,4.0485578,6.1369147,5.204316,9.120647,6.314702,1.7809824,6.445163
15381,7.4744,10.258483,11.268687,0.93650186,5.955967,5.081205,9.034564,6.604695,5.034523,6.8170767,2.7876449,7.35151,6.5660024,3.322125,7.0517044
15382,9.726647,7.7636642,3.3490171,4.064739,5.4229083,6.388893,9.099284,2.1659002,3.5012617,6.182177,5.0600624,6.806886,6.9112754,3.4931307,6.2547827
15383,9.70674,7.5986743,3.1934469,4.2504153,5.9256754,6.5218573,8.927713,2.4098897,3.6115787,6.183681,4.8046703,8.034475,6.5346584,2.6289134,5.9023323
15384,9.905827,7.7605495,2.5322564,3.5602458,6.5391574,6.5246673,9.041231,4.3374124,4.4248238,6.2438045,4.367656,8.250719,6.6167927,3.3084657,6.2879157
15385,9.748404,7.798963,3.2659729,4.0662384,5.535586,6.450509,9.072479,2.2526603,3.5630436,6.1941404,5.0713058,7.0447793,6.831128,3.339543,6.230077
15386,9.762457,7.7237997,3.1802795,3.996526,5.454069,6.407349,9.084875,2.370826,3.5441368,6.1947627,4.995757,6.9205637,6.8831058,3.505223,6.2606945
15387,9.777112,7.657697,3.1302142,4.0074563,5.709104,6.38851,9.028247,2.6254578,3.6935523,6.174469,4.714961,7.3271146,6.742515,3.207497,6.106578
15388,-0.34573904,4.6926804,0.047173925,2.1125426,5.773504,5.715214,9.154871,4.2658134,3.6894252,8.68839,2.4827416,7.2295184,6.8379393,4.198844,6.577516
15389,9.733387,7.828128,3.3370621,4.0880294,5.555448,6.459806,9.073452,2.1739063,3.5552442,6.193983,5.119454,7.06625,6.8227787,3.289218,6.2244496
15390,9.7258415,7.7663097,3.3522186,4.067741,5.4247694,6.390289,9.098645,2.161564,3.5027661,6.1819715,5.0620356,6.8065233,6.9095063,3.488772,6.2523675
15391,9.748516,7.670406,3.1295893,4.1741343,5.8815618,6.5157495,8.972635,2.4776928,3.66355,6.1862216,4.8630853,7.9057775,6.593173,2.745237,6.0147
15392,9.905339,7.391432,2.6062374,3.5020907,6.451912,6.2770033,8.919625,4.2066617,4.2199078,6.2039313,4.0081835,8.290921,6.585743,3.364634,6.004254
15393,10.110634,6.622107,2.825139,5.097404,4.841154,4.869121,8.702418,2.6731937,2.3427997,5.769977,0.85960317,2.629346,7.1948686,4.2122836,6.295815
15394,9.965525,6.234813,2.5907495,3.2587597,5.981303,5.6045446,8.571436,4.3148537,3.9806602,6.076213,2.466941,7.7000275,6.633945,3.914827,5.102638
15395,9.742335,7.5258965,3.3185637,4.0397263,5.6052027,6.282982,9.002185,2.4319003,3.554774,6.1361065,4.5205936,7.082611,6.7724323,3.3063154,5.9360867
15396,-0.4609279,4.714249,-0.0006246712,2.1158438,5.764154,5.636767,9.201737,4.3485866,3.6805637,8.602579,2.6397362,7.228568,6.882338,4.174466,6.6180897
15397,9.893586,6.722635,2.7826,5.1845512,4.7468004,4.6633797,8.895207,2.7502716,2.546588,5.7949224,1.0123607,2.870465,7.0813,4.0319257,6.3057847
15398,9.760565,7.7336755,3.1895046,4.00792,5.444318,6.410261,9.087715,2.3402398,3.5287328,6.1942425,5.0181384,6.9035673,6.8904705,3.5111923,6.2700744
15399,9.926013,6.4469934,2.762535,3.8510668,6.506105,5.734184,8.511253,3.5315552,3.61716,6.0128145,2.687465,8.835041,6.3849506,3.0173469,4.764247
15400,8.171305,10.069522,9.900665,1.6235839,5.884513,5.2918844,8.918715,4.070445,3.3697863,7.3807487,4.568324,6.852261,7.1664467,5.975955,2.8762355
15401,9.933267,6.4785094,2.7458081,3.8731236,6.549811,5.713303,8.485565,3.5345,3.602196,6.001673,2.6551213,8.874642,6.362724,2.991348,4.740748
15402,9.788025,8.184457,2.7924304,4.2886763,6.526121,6.8855686,9.130326,3.0061922,4.0826564,6.1532025,5.368392,8.961379,6.349895,1.8636787,6.577858
15403,9.807861,7.4778595,2.318027,10.064418,0.5204181,0.1605589,9.939992,8.871091,6.8809958,6.8863263,5.169134,8.886514,6.979005,4.7885075,6.0768867
15404,9.796845,8.026098,2.9325411,4.1349516,6.1930575,6.7552714,9.101385,2.834254,4.0038223,6.2136807,5.2087355,8.378246,6.50448,2.3537152,6.384473
15405,8.882396,8.470028,6.5624475,3.6767662,5.929795,6.1309853,8.878613,2.4683359,3.3632286,6.3969707,4.361214,7.793322,6.5819874,2.8551705,5.2229767
15406,9.812331,6.1795506,3.038779,4.2881308,6.1717596,6.0253186,8.582123,2.671655,3.444771,5.9931726,2.8215733,8.75925,6.349409,2.4041762,4.498586
15407,9.908456,6.6969066,2.779879,3.8707101,6.4990125,5.837151,8.575577,3.460436,3.6635203,6.046674,3.0142493,8.892317,6.3724856,2.8882482,4.982223
15408,9.771447,8.056,2.8633163,4.3037124,6.442959,6.813015,9.082106,2.8542295,4.0045104,6.1573906,5.2294364,8.918145,6.3612046,1.8921367,6.404265
15409,9.975778,6.391033,2.5815396,3.3241696,6.292592,5.484922,8.507125,4.2252774,3.85228,6.0598483,2.5129433,8.292884,6.5199676,3.6843941,5.0074434
15410,9.792974,6.749302,2.74693,5.304818,4.686324,4.3673143,8.971477,2.8832397,2.64794,5.851977,0.84172183,2.806533,6.932716,3.9175515,6.3372645
15411,9.751476,7.521182,3.2769976,4.020252,5.6317387,6.29067,8.99507,2.4883943,3.5863686,6.143492,4.5163307,7.14337,6.760661,3.2927182,5.941256
15412,7.50194,10.226756,11.244345,0.94923383,5.9537187,5.0870833,9.029252,6.557317,5.005185,6.83253,2.7931454,7.338823,6.569841,3.3612363,7.0095177
15413,9.899095,6.584188,2.8324943,3.976794,6.4475904,5.8615685,8.553002,3.287643,3.6258633,6.019636,2.8916113,8.829102,6.362977,2.8003707,4.804427
15414,9.939604,6.5907197,2.7072961,3.747676,6.564441,5.672088,8.514758,3.6688895,3.6270828,6.034408,2.8213048,8.911594,6.3818903,3.0724711,4.9226327
15415,9.825591,7.919408,2.959451,4.25026,5.538471,6.591441,9.034088,2.1279738,3.4241555,6.239006,5.36532,7.3745637,6.7649517,3.1174989,6.3241124
15416,9.969206,6.517732,2.5233836,3.0471117,6.265206,5.631834,8.662995,4.704507,4.080252,6.1481,2.846674,7.9907446,6.639149,4.058805,5.4416685
15417,9.848553,6.6213055,2.9704888,3.954951,6.119025,6.0468125,8.68394,3.0765445,3.7445183,6.0584564,3.251209,8.445176,6.44452,2.7456982,5.017934
15418,10.109504,6.62218,2.8247325,5.0970325,4.841076,4.869048,8.703182,2.6741178,2.3447297,5.769873,0.86129385,2.6319122,7.193552,4.21088,6.295741
15419,9.881403,6.668059,2.7424436,5.176376,4.794673,4.4550395,8.87133,2.906027,2.6251233,5.867077,0.7979052,2.8643064,6.9236894,3.9993405,6.2782235
15420,9.844154,6.734895,2.705616,5.2357535,4.7875776,4.2588873,8.912669,2.9771976,2.6670306,5.919925,0.6904681,2.7919295,6.84397,3.971501,6.2572427
15421,9.813485,8.028636,3.0599265,4.32949,5.4114075,6.602186,9.056694,1.8462752,3.2331996,6.2389364,5.612179,7.084183,6.8645124,3.2946975,6.417079
15422,10.103141,6.6280427,2.8239427,5.101835,4.836791,4.8621817,8.709627,2.6739683,2.347996,5.76943,0.86311126,2.6335676,7.1908555,4.2063746,6.295913
15423,7.3904686,10.3295965,11.307962,0.9091575,5.973967,5.0630536,9.036881,6.697513,5.101942,6.755564,2.7820857,7.4196997,6.5444713,3.233524,7.1373925
15424,9.998512,6.2082877,2.5256984,3.2272565,6.4122477,5.4441366,8.527808,4.54662,3.8226786,6.060555,2.2830071,8.197982,6.56627,3.9894893,4.9885335
15425,7.3698306,10.340198,11.307831,0.9109038,5.9723325,5.06414,9.036872,6.7183123,5.1120167,6.740596,2.790142,7.4366693,6.5352287,3.2121634,7.155023
15426,9.849784,7.873571,2.7415726,3.8913944,6.379665,6.642501,9.070707,3.4695761,4.1654296,6.222505,4.824989,8.464085,6.525921,2.6535926,6.310618
15427,9.75372,7.4951987,2.2952228,10.08841,0.49134564,0.08230868,10.073494,8.902756,6.8276772,6.7459793,5.334726,8.94799,6.992183,4.8586836,6.040027
15428,10.07181,8.2437525,2.0577035,3.2663553,7.062826,5.7286277,8.815612,5.0587,4.0622363,6.290473,3.9484787,9.259414,6.4339967,3.5856497,6.5307374
15429,9.775339,7.9450607,2.8005693,4.265057,6.5522842,6.738603,9.030114,3.0488198,4.010503,6.141158,5.0385127,9.102298,6.3384566,1.8822805,6.309143
15430,9.752507,8.06382,3.0923119,4.320123,6.0762057,6.809751,9.1009,2.408838,3.8536594,6.2038527,5.384634,8.338738,6.4828486,2.1475072,6.3535643
15431,9.840546,6.7357407,2.987704,3.965693,6.1043444,6.08842,8.708502,3.0395415,3.767205,6.067274,3.3841217,8.413103,6.4498363,2.721467,5.103615
15432,9.775531,8.083756,2.9895537,4.231656,6.158531,6.807163,9.111737,2.6331666,3.9593742,6.2080274,5.3460846,8.405334,6.4795265,2.2057526,6.4110203
15433,9.788592,8.088748,2.905789,4.2208157,6.293005,6.8119507,9.111285,2.8165483,4.016076,6.1924424,5.297157,8.596424,6.443104,2.1247108,6.4473205
15434,9.972846,6.212286,2.5809243,3.2181165,6.095995,5.5543275,8.561332,4.3748918,3.9463992,6.078611,2.4535165,7.8952737,6.6095815,3.9161983,5.073899
15435,9.840116,6.847422,2.7480876,5.1190886,4.8416896,4.6127925,8.959693,2.9164948,2.69306,5.9101424,1.0402498,3.0546622,7.028431,4.013151,6.235796
15436,9.739914,7.2574353,2.4833639,10.096857,0.41468135,0.1211239,9.762674,9.004758,6.716851,7.0116086,4.693706,8.537293,7.041703,4.6771083,6.037588
15437,9.966213,6.270815,2.6046648,3.2934546,6.091205,5.5756598,8.556603,4.2310348,3.9335678,6.0694923,2.4888675,7.952869,6.586223,3.7841315,5.037357
15438,-0.47067174,4.7100873,-0.006578829,2.1113515,5.7628784,5.6314464,9.204116,4.3509364,3.6785948,8.600947,2.6470585,7.227604,6.8835473,4.1765213,6.6173196
15439,9.820181,7.909995,2.9763756,4.2352896,5.5551596,6.586129,9.035646,2.1553512,3.4489665,6.235769,5.3360453,7.3936744,6.7600007,3.1046994,6.312712
15440,9.761667,7.7893248,3.1863396,4.0564094,5.5146675,6.457655,9.068371,2.3190525,3.5549319,6.1927614,5.056807,7.0048957,6.834207,3.4147859,6.2359843
15441,9.907518,7.7080197,2.5289273,3.523477,6.5429835,6.5193934,9.037521,4.4009476,4.4373426,6.2457747,4.315478,8.219608,6.625298,3.3731475,6.2684784
15442,9.822585,7.9187436,2.9748478,4.2484317,5.5133038,6.575418,9.03896,2.1063697,3.3970592,6.2345295,5.3705792,7.301083,6.792626,3.1787262,6.330703
15443,10.102265,6.628074,2.823292,5.100353,4.8379326,4.863545,8.710069,2.6752543,2.3500862,5.770178,0.8653044,2.6368926,7.18975,4.2050657,6.2957644
15444,9.905817,5.8656282,2.856836,3.7001371,6.144984,5.784875,8.583833,3.5653024,3.6690774,6.044281,2.7127488,8.3999815,6.492341,3.2167516,4.8734064
15445,9.77751,7.9590526,2.7944021,4.2685905,6.558645,6.754875,9.041777,3.053759,4.0224457,6.1401277,5.0372586,9.08974,6.3340297,1.8881825,6.326137
15446,9.988857,6.268002,2.5331132,3.2343237,6.332982,5.5032954,8.538718,4.51043,3.895927,6.068139,2.3463352,8.101258,6.5782337,3.9627814,5.012703
15447,9.796828,7.477913,2.3163626,10.071934,0.5118374,0.14396118,9.966186,8.880258,6.868243,6.858409,5.201685,8.896456,6.984731,4.8017836,6.0672116
15448,9.8371315,7.261095,2.8825555,3.9702618,6.289554,6.2782874,8.834387,3.199221,3.8480139,6.123468,4.044715,8.560522,6.4520187,2.6633193,5.6513577
15449,9.917269,6.667908,2.7514203,3.7746549,6.487843,5.7896876,8.580049,3.5938091,3.6811223,6.054555,3.0347652,8.830142,6.3996058,3.010108,5.052608
15450,9.8995,6.6491504,2.8245723,3.9696445,6.4681106,5.863715,8.559469,3.2974749,3.6317706,6.025761,2.949362,8.868937,6.3585587,2.787542,4.849385
15451,9.8446665,6.6872373,2.9794261,3.9627588,6.1120844,6.0691843,8.695694,3.0546997,3.7565668,6.062645,3.322628,8.427953,6.4462705,2.7306213,5.0619364
15452,-0.07285788,4.787163,0.116999954,2.2326205,5.870416,5.8356824,9.221614,4.190855,3.6378124,8.805342,2.2399955,7.145789,6.9061933,4.167279,6.6121497
15453,9.975087,6.560782,2.532728,3.1086073,6.4528275,5.5232043,8.60912,4.6018147,3.942542,6.132785,2.8589065,8.414085,6.5561833,3.8801696,5.3693027
15454,-0.52343583,5.3550153,1.8609679,0.9629502,5.3265047,3.9428287,8.936503,8.179914,6.9228206,2.8054264,6.5114765,6.69182,7.1315513,5.275318,5.424199
15455,7.526554,10.200843,11.220746,0.9630301,5.951002,5.0968494,9.023318,6.5228567,4.978907,6.8493385,2.80571,7.3265657,6.5698075,3.392152,6.9758615
15456,9.907252,7.7786427,2.52418,3.5661147,6.546105,6.527346,9.042341,4.346961,4.4341288,6.243632,4.375654,8.251582,6.617075,3.3060384,6.2975636
15457,8.17298,10.070542,9.854605,1.6571273,5.85963,5.295576,8.905717,4.023568,3.3313346,7.3887854,4.5912123,6.857919,7.1902924,6.0186896,2.8239262
15458,9.76379,7.7407136,3.1765387,4.008751,5.453252,6.4200735,9.086845,2.349043,3.5353427,6.1953835,5.0242167,6.9238443,6.8832397,3.498392,6.2708173
15459,9.931253,6.4823704,2.7506635,3.8756175,6.540159,5.7223716,8.490641,3.5237746,3.6056309,6.0035186,2.663055,8.866948,6.364005,2.9836657,4.7382545
15460,9.820459,6.8708596,2.7326787,5.1337047,4.842935,4.5610933,8.980829,2.9488258,2.7153282,5.9331236,0.9992834,3.0363278,7.001725,4.0011835,6.2226453
15461,9.783813,8.179063,2.788062,4.305237,6.544464,6.884798,9.124498,3.0007694,4.0779524,6.147812,5.3625097,8.996848,6.3366385,1.8309032,6.5697193
15462,9.810431,8.001868,2.8766477,4.0681934,6.2460074,6.7332044,9.097057,3.0102556,4.058848,6.2148314,5.1228766,8.4018545,6.5067725,2.4258542,6.3818574
15463,9.883886,6.9095526,2.8066275,3.8331406,6.393628,5.9900475,8.690713,3.4555948,3.7634885,6.087313,3.4603884,8.688436,6.429775,2.8957229,5.3153267
15464,9.775544,8.0854845,2.9967735,4.2281528,6.1416388,6.807491,9.113838,2.6199698,3.9560912,6.211361,5.3524055,8.378618,6.486413,2.2216778,6.4103365
15465,-0.5237412,5.357078,1.8590249,0.98755205,5.3441043,3.9670029,8.957673,8.17085,6.892611,2.8297908,6.4910216,6.6849732,7.1486483,5.28133,5.4162707
15466,-0.3387378,4.697585,0.051363967,2.1182277,5.7739897,5.720435,9.155147,4.2643023,3.688478,8.691256,2.477507,7.228386,6.83887,4.1948423,6.578373
15467,9.937181,6.1526036,2.7553432,3.8790927,6.479217,5.723398,8.469184,3.5770762,3.6079319,5.983576,2.3857298,8.664332,6.3942785,3.1165993,4.565134
15468,9.837042,6.1456337,2.9974384,4.19196,6.231802,5.945256,8.546559,2.847162,3.4710274,5.999661,2.751627,8.722267,6.3447356,2.5505545,4.5091395
15469,9.75148,7.54832,3.270446,4.020213,5.6021776,6.3016615,9.009589,2.4681969,3.5743458,6.1472497,4.5770435,7.0937867,6.781671,3.3298814,5.9860387
15470,9.932376,6.044271,2.7736251,3.859715,6.4185677,5.738972,8.4837265,3.5791142,3.618404,5.9895706,2.374509,8.5871935,6.4184732,3.1551175,4.5672913
15471,9.985893,6.5964885,2.7980132,5.0053024,4.8972855,4.8945932,8.780613,2.7313876,2.5265746,5.8100004,1.009498,2.9604948,7.1048603,4.106654,6.279427
15472,9.9068,6.6995287,2.7844512,3.877382,6.4969206,5.8464317,8.579226,3.451241,3.6627507,6.046367,3.0430799,8.888403,6.373682,2.8801725,4.98937
15473,9.7554455,8.067988,3.0846462,4.3075743,6.076268,6.81017,9.104029,2.4282866,3.8645384,6.2065597,5.385161,8.33223,6.4865413,2.1622672,6.360574
15474,9.797571,6.754155,2.7552235,5.2900386,4.6867356,4.424154,8.973502,2.854698,2.6379726,5.8354573,0.8962607,2.830955,6.965342,3.9258256,6.3389516
15475,10.071358,8.235453,2.0599253,3.2634935,7.0604124,5.728129,8.815385,5.0604014,4.0625777,6.289935,3.9435732,9.253354,6.435542,3.5903344,6.5264626
15476,9.747018,8.061493,3.0666182,4.363812,6.1565876,6.8215456,9.08988,2.4316604,3.8591988,6.1835685,5.3670673,8.491792,6.4369354,2.022097,6.35275
15477,7.4317136,10.297928,11.294492,0.9178208,5.9673367,5.069178,9.03683,6.651785,5.0718946,6.785728,2.7798793,7.3861437,6.5568075,3.2771797,7.0965114
15478,10.111395,6.6169496,2.8251088,5.093393,4.844577,4.869773,8.700101,2.6762147,2.3478096,5.7716804,0.8597881,2.6377718,7.192544,4.2124033,6.2945776
15479,9.933086,6.053114,2.7705145,3.865757,6.4270225,5.739093,8.48071,3.5766091,3.6197577,5.9877853,2.3625152,8.590217,6.4162326,3.1512215,4.5556955
15480,9.910804,6.6958156,2.77132,3.8444607,6.5010405,5.8294725,8.579433,3.5001428,3.667639,6.0496826,3.049329,8.879519,6.381101,2.9207578,5.017601
15481,7.4144115,10.315939,11.306291,0.9088828,5.9738593,5.0633535,9.037471,6.6723766,5.088762,6.7730947,2.774301,7.400124,6.5550785,3.2580009,7.11617
15482,9.937437,6.0532193,2.687212,3.172921,5.8555927,5.622882,8.790423,4.384973,3.7571807,6.1479635,2.952899,7.265904,6.7889185,4.231396,5.730921
15483,9.78708,8.188596,2.781733,4.3011785,6.5506663,6.892949,9.132489,3.0201845,4.090045,6.149279,5.3666444,9.010426,6.338678,1.8253664,6.580281
15484,9.781638,8.194627,2.7750745,4.3237042,6.5744343,6.8957677,9.125356,3.0115972,4.083395,6.1415524,5.3802915,9.045253,6.320511,1.7840931,6.5863814
15485,8.173149,10.071057,9.847729,1.6619048,5.8551264,5.295913,8.903291,4.0163827,3.3247879,7.39048,4.594669,6.858799,7.1945305,6.026405,2.8148992
15486,9.797479,7.474034,2.3177369,10.073912,0.5097696,0.14435673,9.96083,8.882419,6.8679466,6.8629236,5.1907363,8.88969,6.9863386,4.8010263,6.066219
15487,9.76287,8.082231,2.9625385,4.3271136,6.2920294,6.8293376,9.093945,2.6330845,3.946,6.1753583,5.33558,8.681807,6.4028053,1.9619697,6.4049654
15488,9.746423,7.4995584,3.303801,4.0154724,5.643975,6.273623,8.982069,2.4748259,3.5879238,6.1425824,4.4786096,7.1412454,6.7466784,3.2744875,5.9086556
15489,9.77792,8.0776415,2.9769053,4.2208285,6.1719966,6.800703,9.109254,2.6630087,3.9694264,6.206381,5.328978,8.415145,6.4778,2.2160177,6.410709
15490,9.778158,7.020621,2.6774292,5.3577175,4.683419,4.1423273,9.153407,3.001719,2.6819916,6.00613,0.6749827,2.6527653,6.9680543,3.913272,6.288048
