dim_0,dim_1,dim_2,cluster_label
15930.0,13.298992,12.119657,1
15931.0,13.249289,10.571199,1
15932.0,12.324273,11.794788,1
15933.0,10.346369,13.141665,1
15934.0,13.918733,8.4602375,1
15935.0,8.0888405,3.2394655,1
15936.0,12.500399,10.162082,1
15937.0,12.78433,11.162245,1
15938.0,14.3123045,3.5113986,1
15939.0,8.650523,13.009434,1
15940.0,-2.2400703,1.2610725,1
15941.0,12.915842,-2.4772513,1
15942.0,10.179232,-1.1063607,1
15943.0,-1.021431,-1.6173176,-1
15944.0,14.328155,11.6051445,1
15945.0,7.270016,-2.2543416,1
15946.0,1.2790319,8.437018,1
15947.0,1.154234,6.901928,1
15948.0,15.317499,-0.16629528,1
15949.0,6.594877,-3.3397863,1
15950.0,13.952624,8.539081,1
15951.0,12.820591,-2.0566232,1
15952.0,13.262738,3.4158776,1
15953.0,0.29114977,0.44655314,1
15954.0,15.615411,3.6040053,1
15955.0,15.714324,0.113647655,1
15956.0,2.1470675,12.963964,1
15957.0,7.580117,7.2267594,1
15958.0,10.590954,0.6948432,1
15959.0,7.785151,12.517908,1
15960.0,11.919821,10.71567,1
15961.0,5.3495584,-5.5507836,1
15962.0,3.7875383,1.6707029,1
15963.0,10.624349,-2.0549803,1
15964.0,-3.4197717,8.945277,-1
15965.0,5.9075065,3.8213315,1
15966.0,6.110622,-4.6760635,1
15967.0,-1.1140449,7.5874834,1
15968.0,1.0107151,-5.628752,1
15969.0,0.93669957,-5.469063,1
15970.0,4.7205944,0.11532625,1
15971.0,9.41925,0.38498384,1
15972.0,6.4930363,-5.250698,1
15973.0,2.6479564,2.1246455,1
15974.0,14.103529,10.646736,1
15975.0,3.6279824,3.5694308,1
15976.0,-6.309428,1.3952563,-1
15977.0,8.901767,15.378478,-1
15978.0,14.833608,0.33763894,1
15979.0,10.806727,1.2367449,1
15980.0,15.965983,-1.1027999,1
15981.0,3.2760105,-5.252269,1
15982.0,13.78399,-1.8288357,1
15983.0,1.8755221,3.0257666,1
15984.0,1.8583465,-4.1263475,1
15985.0,9.36023,-0.1858425,1
15986.0,15.443727,0.7860404,1
15987.0,6.36417,2.5426576,1
15988.0,5.792886,-4.7827544,1
15989.0,9.517446,1.4256114,1
15990.0,14.86214,-1.356755,1
15991.0,16.845795,0.8089632,1
15992.0,14.636189,6.789573,1
15993.0,6.3803506,-3.7245288,1
15994.0,15.127707,2.0210228,1
15995.0,13.886551,2.1039164,1
15996.0,-0.4173265,3.2844658,1
15997.0,5.758705,-0.70181334,1
15998.0,0.9461653,-0.8348108,1
15999.0,9.279875,0.29430932,1
16000.0,6.6389904,-4.173987,1
16001.0,4.2607284,-1.0272325,1
16002.0,11.302023,-0.48601547,1
16003.0,5.2688003,-2.764158,1
16004.0,15.782259,0.6121582,1
16005.0,4.7055125,-0.36664265,1
16006.0,7.963736,2.8990436,1
16007.0,-3.9999487,-1.2071451,-1
16008.0,0.21286508,-3.7726483,1
16009.0,14.083276,5.386651,1
16010.0,-4.6184793,4.974363,-1
16011.0,2.3081846,4.8909993,1
16012.0,16.717184,0.1199036,1
16013.0,13.678815,6.4526114,1
16014.0,14.268935,1.787986,1
16015.0,-0.15915442,0.5245289,1
16016.0,12.542891,8.805037,1
16017.0,-1.8475039,3.735616,1
16018.0,5.846119,-5.484821,1
16019.0,1.231116,7.1088815,1
16020.0,13.762608,10.133308,1
16021.0,2.2096179,-3.5632918,1
16022.0,4.397733,1.7212303,1
16023.0,14.224477,-0.80394965,1
16024.0,3.7033582,-4.74216,1
16025.0,-2.92545,5.7832747,1
16026.0,8.409362,10.779514,1
16027.0,7.8629656,7.400264,1
16028.0,7.422662,7.7314715,1
16029.0,12.906992,0.9427124,1
16030.0,11.643594,7.6491575,1
16031.0,11.790797,1.2675014,1
16032.0,11.291176,10.084031,1
16033.0,12.376259,10.649426,1
16034.0,7.5047693,12.757099,1
16035.0,-1.6225415,11.809618,1
16036.0,1.8611934,4.3207474,1
16037.0,6.7988863,8.925138,1
16038.0,12.632614,12.272249,1
16039.0,3.9803445,-3.882352,1
16040.0,15.524376,0.32004532,1
16041.0,14.141685,4.1498957,1
16042.0,-1.8363419,9.885027,-1
16043.0,15.481225,0.62479526,1
16044.0,0.5844231,7.717156,1
16045.0,-1.8159573,7.6314907,1
16046.0,-3.2169478,4.196358,1
16047.0,-3.4422312,4.6121516,1
16048.0,10.684228,0.9472237,1
16049.0,1.4368403,1.7452831,1
16050.0,8.745604,2.2816358,1
16051.0,14.4401,4.787841,1
16052.0,0.43173897,8.284519,1
16053.0,9.004866,1.1943568,1
16054.0,16.953224,0.70652616,1
16055.0,12.621426,-1.038707,1
16056.0,15.489401,2.8351707,1
16057.0,17.009789,0.9155545,1
16058.0,3.5749786,1.7158486,1
16059.0,7.43833,7.569387,1
16060.0,11.365358,1.1743501,1
16061.0,11.248171,0.9572263,1
16062.0,17.248833,1.0851969,1
16063.0,8.530055,-0.72774184,1
16064.0,5.110793,1.8797418,1
16065.0,10.271486,0.20383291,1
16066.0,9.917114,0.8461476,1
16067.0,14.595958,6.648468,1
16068.0,9.780818,1.2239333,1
16069.0,16.85387,2.651071,1
16070.0,14.887369,4.037976,1
16071.0,5.7961793,-4.756774,1
16072.0,14.117191,6.7534204,1
16073.0,4.47196,2.082509,1
16074.0,8.0871525,10.197832,1
16075.0,-1.8978013,9.827635,-1
16076.0,16.07915,-0.46987307,1
16077.0,-2.4110212,7.2129245,-1
16078.0,8.947481,3.9487607,1
16079.0,14.153613,9.790547,1
16080.0,-1.9914002,8.277208,-1
16081.0,13.568328,8.475597,1
16082.0,13.013583,11.437503,1
16083.0,13.824412,12.830276,1
16084.0,14.339348,0.56437844,1
16085.0,7.404211,13.987857,1
16086.0,14.166407,1.4050663,1
16087.0,12.109583,7.7451997,1
16088.0,-3.3280025,-0.9286807,-1
16089.0,-5.561621,1.0285851,-1
16090.0,-5.055688,6.047316,-1
16091.0,8.476212,12.57696,1
16092.0,6.284202,-3.6161122,1
16093.0,12.455271,-1.9244132,1
16094.0,13.575327,-2.260568,1
16095.0,15.94637,-0.050283153,1
16096.0,15.804612,-0.25075117,1
16097.0,15.194078,0.94516975,1
16098.0,14.655086,-1.0521326,1
16099.0,9.637174,-0.40701336,1
16100.0,16.291447,4.0408907,1
16101.0,15.735928,3.6618116,1
16102.0,15.078921,-1.7647871,1
16103.0,12.643548,1.8799139,1
16104.0,14.884565,-0.40661982,1
16105.0,14.924736,4.482203,1
16106.0,15.001268,6.0202084,1
16107.0,16.221457,4.9230685,1
16108.0,14.901824,2.855301,1
16109.0,13.94287,9.042267,1
16110.0,14.202564,6.887144,1
16111.0,11.904217,13.650487,1
16112.0,15.572503,3.6355586,1
16113.0,16.148542,5.05218,1
16114.0,8.130239,14.900572,1
16115.0,8.684427,13.054343,1
16116.0,9.778599,13.4125805,1
16117.0,16.59918,3.4586625,1
16118.0,14.3885765,9.382876,1
16119.0,8.184288,13.867203,1
16120.0,12.587968,-2.0491004,1
16121.0,16.322857,3.1007276,1
16122.0,13.228579,12.219769,1
16123.0,7.563105,10.674985,1
16124.0,16.331192,4.4355044,1
16125.0,10.323887,14.049041,1
16126.0,9.619962,15.296568,1
16127.0,13.73738,9.9654045,1
16128.0,10.271939,13.138238,1
16129.0,7.94308,0.10194934,1
16130.0,13.128842,11.9269285,1
16131.0,14.24533,3.7769933,1
16132.0,10.064323,15.131004,1
16133.0,6.394362,11.981659,1
16134.0,8.373239,14.290314,1
16135.0,13.006558,11.50253,1
16136.0,11.729332,13.38311,1
16137.0,13.512372,9.868225,1
16138.0,8.673216,11.795065,1
16139.0,13.211063,12.054228,1
16140.0,13.549193,1.7042202,1
16141.0,12.066597,13.638329,1
16142.0,9.731959,12.066705,1
16143.0,8.270917,0.98671126,1
16144.0,10.026842,-1.7414206,1
16145.0,-3.9968667,-0.84619975,-1
16146.0,7.039896,6.3091125,1
16147.0,11.359698,1.2581134,1
16148.0,-4.247652,8.280444,1
16149.0,16.586687,1.708467,1
16150.0,13.377545,13.167782,1
16151.0,4.9438524,0.6034595,1
16152.0,1.4276421,8.064168,1
16153.0,11.762832,10.853347,1
16154.0,13.1796055,1.3195775,1
16155.0,11.986507,2.6167326,1
16156.0,12.248703,7.552384,1
16157.0,15.536887,5.0817637,1
16158.0,13.522895,10.278149,1
16159.0,10.911009,8.220215,1
16160.0,7.452279,14.080109,1
16161.0,9.337544,10.060066,1
16162.0,6.5774417,13.01225,1
16163.0,7.967858,8.56656,1
16164.0,11.952325,12.896134,1
16165.0,4.3334064,3.1150615,1
16166.0,4.8496633,2.4396808,1
16167.0,11.696355,1.2559876,1
16168.0,4.105861,3.5427382,1
16169.0,1.5423046,1.7610164,1
16170.0,1.337219,2.082439,1
16171.0,10.120408,8.937698,1
16172.0,-0.8040056,7.5310793,1
16173.0,13.3029995,0.46497336,1
16174.0,1.7648163,4.556588,1
16175.0,1.0293722,-5.674751,-1
16176.0,0.9816838,-5.596189,-1
16177.0,4.856486,-0.9684913,1
16178.0,13.889484,12.864848,1
16179.0,10.040409,0.13976485,1
16180.0,-4.2489014,8.230886,-1
16181.0,3.8849823,-1.1280302,1
16182.0,-0.37902436,-0.619978,1
16183.0,4.0986767,-4.079372,1
16184.0,1.1318021,-3.3510396,1
16185.0,14.52355,1.5222343,1
16186.0,12.279031,0.98402387,1
16187.0,5.4565816,-5.560526,1
16188.0,8.289525,0.33705157,1
16189.0,3.946318,-4.2398496,1
16190.0,9.172698,1.9216228,1
16191.0,12.126607,-2.3139515,1
16192.0,1.64152,-4.2152514,1
16193.0,2.7420468,-5.52776,1
16194.0,13.992965,1.2532744,1
16195.0,8.191866,3.136145,1
16196.0,12.840274,-1.402985,1
16197.0,1.8335074,-4.172103,1
16198.0,14.965858,3.5830543,1
16199.0,15.511826,-0.60249895,1
16200.0,5.714273,-5.3638773,1
16201.0,13.638637,2.5660176,1
16202.0,4.1358404,-3.92458,1
16203.0,15.056714,-0.23052953,1
16204.0,9.995123,-0.7419675,1
16205.0,2.5481472,-5.551545,1
16206.0,8.019229,2.2741194,1
16207.0,13.514682,-1.906244,1
16208.0,3.4987223,2.1169882,1
16209.0,12.564618,-0.23965898,1
16210.0,11.214215,3.2135472,1
16211.0,-0.113233894,4.6329494,1
16212.0,2.2126017,-4.0861897,1
16213.0,9.701269,1.4874955,1
16214.0,6.1100845,-1.1897333,1
16215.0,13.749582,-1.7771026,1
16216.0,10.7050295,-2.0797012,1
16217.0,3.3106825,-3.0541193,1
16218.0,14.742728,-0.44055837,1
16219.0,10.639582,4.0851736,1
16220.0,-3.74693,-1.2977982,1
16221.0,15.82533,-1.0440806,1
16222.0,-0.20602779,5.612326,1
16223.0,5.203177,1.0043424,1
16224.0,12.093127,11.059373,1
16225.0,11.834902,1.0536625,1
16226.0,1.2572559,-2.2516215,1
16227.0,9.687596,-0.22516261,1
16228.0,11.461903,1.3430095,1
16229.0,7.5179253,0.46368504,1
16230.0,-3.3813286,5.9921722,1
16231.0,9.997998,9.467181,1
16232.0,-6.369462,3.3997047,-1
16233.0,13.884654,-2.2483468,1
16234.0,-3.9788437,8.951967,-1
16235.0,-4.858368,5.7403083,-1
16236.0,10.429314,-1.3675267,1
16237.0,-1.1317643,2.9751346,1
16238.0,9.237629,12.313096,1
16239.0,-1.755984,4.450516,1
16240.0,-1.4196136,3.743802,1
16241.0,8.165614,10.8644085,1
16242.0,9.769044,1.1692975,1
16243.0,14.707206,6.643012,1
16244.0,3.0077975,12.109589,1
16245.0,-0.59123033,4.2621403,1
16246.0,-2.8785727,3.704074,1
16247.0,15.58952,0.04170298,1
16248.0,12.156384,10.60257,1
16249.0,0.025966242,10.08809,1
16250.0,4.208651,-3.9361334,1
16251.0,14.253777,10.011335,1
16252.0,-6.349878,1.4477853,-1
16253.0,6.820365,3.3100853,1
16254.0,9.722035,-1.6262615,1
16255.0,8.937317,-0.9960246,1
16256.0,13.010506,11.9263935,1
16257.0,11.746936,11.296603,1
16258.0,16.758663,3.2663057,1
16259.0,-2.6188178,3.4846122,1
16260.0,-1.7996888,2.448741,1
16261.0,16.637287,0.9427364,-1
16262.0,12.134049,10.541259,1
16263.0,7.091855,0.77395535,1
16264.0,13.812509,10.901554,1
16265.0,10.138015,-1.0729378,1
16266.0,8.263067,-0.10828404,1
16267.0,11.403601,-1.4485406,1
16268.0,14.694154,7.551223,1
16269.0,5.6607556,-4.376992,1
16270.0,12.434148,-0.8800032,1
16271.0,10.310703,0.23277378,1
16272.0,7.3811393,0.48660347,1
16273.0,3.5285265,10.422568,1
16274.0,10.404634,2.7259583,1
16275.0,10.3376875,0.9258827,1
16276.0,2.85571,3.276622,1
16277.0,13.96087,7.550909,1
16278.0,5.8349705,-5.4906774,1
16279.0,13.300037,12.331306,1
16280.0,0.9397395,8.5875845,1
16281.0,-1.946416,7.6600194,1
16282.0,10.155788,12.982322,1
16283.0,14.360095,-0.75792646,1
16284.0,7.2631497,4.376344,1
16285.0,13.371643,11.158091,1
16286.0,5.469443,0.37580356,1
16287.0,13.167076,9.23901,1
16288.0,13.3448925,8.856034,1
16289.0,15.971725,0.9187041,1
16290.0,11.677609,-0.273852,1
16291.0,13.458857,12.679215,1
16292.0,10.486869,3.1229649,1
16293.0,-5.7798715,2.5084453,-1
16294.0,-4.6772757,6.3437815,-1
16295.0,-4.269396,0.39571118,-1
16296.0,9.5184145,-0.08325046,1
16297.0,-1.781897,11.796501,-1
16298.0,14.495033,-1.1740925,1
16299.0,14.706825,1.4083049,1
16300.0,14.657567,-2.0258846,1
16301.0,15.928214,2.1571848,1
16302.0,12.559904,0.015895532,1
16303.0,14.915228,2.172476,1
16304.0,14.680405,-0.18074305,1
16305.0,14.775982,2.085298,1
16306.0,14.798827,0.8368391,1
16307.0,16.568476,-0.32585752,1
16308.0,14.614373,-0.10899772,1
16309.0,16.093952,2.991281,1
16310.0,13.587053,-2.2940903,1
16311.0,14.833568,3.7769802,1
16312.0,13.957242,-1.7620345,1
16313.0,14.809597,0.1370453,1
16314.0,16.64014,0.073201865,1
16315.0,13.960818,0.88008577,1
16316.0,10.89344,0.8434086,1
16317.0,2.8795056,2.556513,1
16318.0,14.741156,6.3984375,1
16319.0,16.94031,0.2407956,1
16320.0,16.212831,1.9857804,1
16321.0,14.75148,-0.13082734,1
16322.0,15.824089,-1.048131,1
16323.0,13.939718,2.9455495,1
16324.0,14.292088,10.131425,1
16325.0,12.384127,0.54263645,1
16326.0,14.776672,6.155913,1
16327.0,13.831494,10.189143,1
16328.0,14.068307,-1.2153232,1
16329.0,15.52153,3.6481392,1
16330.0,14.631557,-2.0309887,1
16331.0,16.414114,4.3548565,1
16332.0,14.855767,-1.5800011,1
16333.0,14.805945,7.424956,1
16334.0,11.46394,11.464319,1
16335.0,12.567674,11.150901,1
16336.0,12.654448,12.473561,1
16337.0,9.813974,11.560152,1
16338.0,9.951828,11.443569,1
16339.0,11.080788,10.6246605,1
16340.0,7.505984,12.067026,1
16341.0,9.748973,9.528038,1
16342.0,9.938146,13.433341,1
16343.0,15.593144,0.60958993,1
16344.0,13.384446,10.496067,1
16345.0,12.004814,13.386115,1
16346.0,11.097273,1.8221954,1
16347.0,8.596287,15.221664,1
16348.0,6.392956,11.935347,1
16349.0,10.098393,13.019611,1
16350.0,10.043882,11.657276,1
16351.0,14.665847,3.4299955,1
16352.0,10.611147,13.874275,1
16353.0,10.399396,14.030284,1
16354.0,12.224439,12.733871,1
16355.0,11.702666,13.077205,1
16356.0,13.0460825,11.883391,1
16357.0,1.3726381,9.673657,1
16358.0,15.8089485,5.5808516,1
16359.0,7.6279163,14.163074,1
16360.0,9.022507,-0.5090681,1
16361.0,13.167322,13.116971,1
16362.0,7.1500683,8.296348,1
16363.0,6.8525095,2.6326234,1
16364.0,6.040861,4.575485,1
16365.0,6.4564505,7.4398108,1
16366.0,10.262846,14.140959,1
16367.0,14.721696,-1.3826218,1
16368.0,4.023948,-3.0577934,1
16369.0,16.610252,2.567966,1
16370.0,13.538993,-2.333853,1
16371.0,13.37542,2.9141343,1
16372.0,7.4631376,-4.2524247,1
16373.0,7.73162,8.069017,1
16374.0,6.905718,13.688532,1
16375.0,14.476322,7.739952,1
16376.0,4.332606,3.2447314,1
16377.0,2.7474573,12.523248,1
16378.0,12.208836,3.136043,1
16379.0,4.5828094,-0.26796004,1
16380.0,3.5943906,-0.7790371,1
16381.0,9.062903,0.16312762,1
16382.0,4.0690937,-3.9941847,1
16383.0,1.0360726,-5.6919317,1
16384.0,1.0436869,-5.6696587,1
16385.0,0.92639464,-5.5019517,1
16386.0,3.2797787,4.163451,1
16387.0,11.611347,13.60042,1
16388.0,5.369567,-5.6818967,1
16389.0,3.471329,-1.5119357,1
16390.0,4.1076565,-3.8758504,1
16391.0,14.088562,9.546244,1
16392.0,0.19648957,8.608937,1
16393.0,13.587989,13.296923,1
16394.0,6.772415,1.6944383,1
16395.0,6.2167745,-4.405948,1
16396.0,8.541358,2.143552,1
16397.0,-0.16389963,-1.9784428,1
16398.0,3.4176764,-4.803926,1
16399.0,12.942751,-1.7488602,1
16400.0,4.779883,-1.1508166,1
16401.0,14.753512,0.28822994,1
16402.0,13.105924,0.13421099,1
16403.0,4.814259,-1.0330676,1
16404.0,3.6578074,-2.9988966,1
16405.0,11.398408,0.18671447,1
16406.0,11.454076,8.087502,1
16407.0,12.888466,1.7532444,1
16408.0,4.0499396,3.601524,1
16409.0,10.06141,0.5273355,1
16410.0,2.8416405,-5.475956,1
16411.0,15.204965,0.559578,1
16412.0,2.0421426,-4.1177135,1
16413.0,17.129717,1.16481,1
16414.0,16.088669,3.501978,1
16415.0,0.029761046,-3.8949513,1
16416.0,-2.7931867,-1.7609138,1
16417.0,16.148956,0.33426878,1
16418.0,8.02231,8.663273,1
16419.0,5.282531,-2.6614463,1
16420.0,-0.9410222,1.7620349,1
16421.0,16.675268,1.7162296,1
16422.0,4.793444,-2.5535424,1
16423.0,16.44207,-0.41132998,1
16424.0,-0.0029373951,0.29005775,1
16425.0,4.837133,-2.3948164,1
16426.0,15.084672,3.3013785,1
16427.0,-1.5020283,-0.9917586,1
16428.0,14.842743,-0.65757537,1
16429.0,14.921446,7.133568,1
16430.0,9.025056,1.2451519,1
16431.0,9.367316,12.518361,1
16432.0,15.1657295,3.5633454,1
16433.0,1.5178994,12.646488,1
16434.0,-2.0391665,11.757969,-1
16435.0,3.7137208,-4.693255,1
16436.0,-2.042043,4.572021,1
16437.0,-3.285513,4.2762733,1
16438.0,1.5253694,5.950994,1
16439.0,1.8467911,4.317818,1
16440.0,4.8126345,-2.5685945,1
16441.0,-2.6748228,1.9063994,1
16442.0,10.215923,0.26119104,1
16443.0,5.1642647,-3.8691142,1
16444.0,8.295435,6.789165,1
16445.0,11.308891,-2.2616208,1
16446.0,-4.9484572,5.627588,-1
16447.0,15.9499855,1.43358,1
16448.0,-5.0905776,6.017233,-1
16449.0,-4.9844127,5.833195,-1
16450.0,10.556116,11.628566,1
16451.0,11.249689,10.109942,1
16452.0,11.534828,1.2715615,1
16453.0,4.0632615,3.5780985,1
16454.0,13.105777,10.546035,1
16455.0,-6.306731,1.3463401,-1
16456.0,-0.1338423,5.3831425,1
16457.0,9.368198,12.542258,1
16458.0,6.5565596,3.3835971,1
16459.0,1.0542907,-1.0678258,1
16460.0,-2.8774045,4.395291,1
16461.0,16.85559,3.0500715,1
16462.0,8.877987,7.9903874,1
16463.0,15.243339,-0.78984517,1
16464.0,9.25307,1.2120742,1
16465.0,13.368379,0.24512704,1
16466.0,15.076411,-1.7255554,1
16467.0,15.801551,1.0477078,1
16468.0,4.8460546,-0.92298913,1
16469.0,11.779268,-0.20662613,1
16470.0,3.5716128,1.58005,1
16471.0,7.8105245,0.13209437,1
16472.0,13.825564,9.9356785,1
16473.0,14.50132,7.533186,1
16474.0,13.431094,3.353905,1
16475.0,13.006524,3.61356,1
16476.0,6.8148165,2.7229187,1
16477.0,4.9193597,-5.5879073,1
16478.0,12.84558,1.585772,1
16479.0,12.52629,12.858137,1
16480.0,6.221293,-4.401774,1
16481.0,8.288168,-0.23607862,1
16482.0,14.344567,1.6537474,1
16483.0,12.071635,11.674203,1
16484.0,9.841969,3.343068,1
16485.0,-0.050196458,11.007023,1
16486.0,16.03018,4.7670445,1
16487.0,15.973076,3.8016253,1
16488.0,-4.8191185,2.7123084,1
16489.0,5.1777754,-0.8529994,1
16490.0,14.836463,6.5263243,1
16491.0,9.940158,0.10951682,1
16492.0,10.263243,1.0467086,1
16493.0,-0.15927012,-3.7090158,1
16494.0,-2.4557905,0.49186957,-1
16495.0,15.939692,-0.67794913,1
16496.0,10.333939,3.397957,1
16497.0,-3.900547,-0.87453365,-1
16498.0,-3.797345,2.8907022,-1
16499.0,9.220255,0.46342388,1
16500.0,9.575805,13.150368,1
16501.0,-4.6243124,2.5558238,-1
16502.0,-2.9652274,5.7730994,-1
16503.0,7.2407403,13.430447,1
16504.0,7.7437153,2.079945,1
16505.0,6.3770366,7.02677,1
16506.0,9.823343,-0.1763762,1
16507.0,15.192978,1.4883096,1
16508.0,14.041922,2.9345105,1
16509.0,16.271942,1.0506366,1
16510.0,12.949108,-2.2362442,1
16511.0,13.61008,-2.2247295,1
16512.0,14.675399,-1.9989661,1
16513.0,14.105858,1.837366,1
16514.0,15.772485,1.9634356,1
16515.0,11.505845,-1.8457185,1
16516.0,14.96567,-0.870551,1
16517.0,14.722653,-0.16143025,1
16518.0,15.918852,1.4594446,1
16519.0,15.201098,1.1260118,1
16520.0,16.325354,0.7263643,1
16521.0,14.5471115,-1.7416975,1
16522.0,16.057749,3.7892272,1
16523.0,17.146442,1.3995084,1
16524.0,15.2855215,1.1938457,1
16525.0,15.454802,0.7583067,1
16526.0,14.005293,5.3946967,1
16527.0,11.964585,-0.4160711,1
16528.0,15.812425,1.5653714,1
16529.0,15.335269,-1.428167,1
16530.0,16.94569,2.456799,1
16531.0,15.696777,5.222915,1
16532.0,12.833155,-1.0555592,1
16533.0,15.973141,3.9335082,1
16534.0,14.942397,7.1793613,1
16535.0,10.742246,10.492583,1
16536.0,13.655519,6.5986204,1
16537.0,15.799589,3.8347616,1
16538.0,15.867563,4.6977825,1
16539.0,14.94805,4.6429787,1
16540.0,16.586456,1.7527176,1
16541.0,15.958701,1.8289504,1
16542.0,14.321514,10.054354,1
16543.0,13.259071,-0.043146614,1
16544.0,11.934149,8.119584,1
16545.0,14.121712,9.606662,1
16546.0,14.505126,3.864542,1
16547.0,15.310985,1.804044,1
16548.0,13.39454,10.571316,1
16549.0,14.256896,8.59414,1
16550.0,17.160154,1.5267513,1
16551.0,8.873207,13.972655,1
16552.0,13.80906,11.628834,1
16553.0,12.594208,-1.9697578,1
16554.0,11.5936365,4.0103817,1
16555.0,14.211552,7.729445,1
16556.0,13.855058,12.44514,1
16557.0,10.370261,12.786948,1
16558.0,11.700606,8.039649,1
16559.0,12.768168,11.256452,1
16560.0,14.583088,7.5248494,1
16561.0,8.8480425,12.576401,1
16562.0,11.24249,12.138076,1
16563.0,13.142926,13.429427,1
16564.0,15.636423,2.552561,1
16565.0,12.163227,13.673614,1
16566.0,15.721315,3.7032962,1
16567.0,12.42516,11.304,1
16568.0,10.263784,14.045284,1
16569.0,11.834202,13.591866,1
16570.0,12.751899,12.436268,1
16571.0,8.599529,12.800365,1
16572.0,7.537489,10.969288,1
16573.0,12.402694,11.572704,1
16574.0,9.7039585,15.16096,1
16575.0,9.837269,-1.6763467,1
16576.0,11.964006,-2.376563,1
16577.0,5.2236905,0.95011103,1
16578.0,7.5758014,0.44057122,1
16579.0,11.367751,-0.4346073,1
16580.0,-0.4836226,6.3867426,1
16581.0,15.3559675,2.7494342,1
16582.0,14.008272,-1.2488899,1
16583.0,7.990931,0.08953663,1
16584.0,10.814793,8.264067,1
16585.0,12.951098,-2.4679127,1
16586.0,5.862443,-5.3767223,-1
16587.0,-0.27427766,9.483843,1
16588.0,12.889016,6.4552126,1
16589.0,13.885467,12.830437,1
16590.0,7.4872313,-4.238467,1
16591.0,-3.5223963,10.502526,1
16592.0,-3.2368972,9.812407,1
16593.0,9.1372795,1.0407121,1
16594.0,-1.9590975,7.622074,1
16595.0,7.576171,6.9067216,1
16596.0,6.6705585,5.125047,1
16597.0,-2.2466178,6.2368197,1
16598.0,-4.9287233,3.3503318,-1
16599.0,4.589811,2.1804714,1
16600.0,6.2060533,5.13532,1
16601.0,6.891183,13.7617855,1
16602.0,6.925887,11.782945,1
16603.0,7.1638,12.946027,1
16604.0,6.158792,8.211965,1
16605.0,12.465469,13.022479,1
16606.0,4.914554,-5.57963,1
16607.0,3.203209,-1.3673439,1
16608.0,12.8249235,-2.0263216,1
16609.0,-1.3148087,-1.2630754,1
16610.0,1.0566187,10.669278,1
16611.0,3.5150228,9.249087,1
16612.0,11.332708,0.21466589,1
16613.0,-0.8188483,-0.46948838,1
16614.0,15.54061,0.076719396,1
16615.0,15.811282,-0.848394,1
16616.0,13.175715,1.7910087,1
16617.0,2.8899498,3.4016976,1
16618.0,9.905562,0.8248482,1
16619.0,9.624871,-0.23405564,1
16620.0,10.295263,-1.5387722,1
16621.0,11.258448,2.9339273,1
16622.0,16.088808,2.3437064,1
16623.0,11.30526,3.757636,1
16624.0,11.430452,4.2906733,1
16625.0,16.477663,3.20681,1
16626.0,1.4001157,-4.2969146,1
16627.0,11.464125,2.2925837,1
16628.0,6.1814537,-9.392389,1
16629.0,14.123499,-1.4083438,1
16630.0,12.863381,0.8672347,1
16631.0,14.20377,7.6737456,1
16632.0,1.7636145,-1.8505397,1
16633.0,17.18518,1.5836725,1
16634.0,13.557576,3.4969156,1
16635.0,15.225394,3.8027267,1
16636.0,5.626295,-3.3400052,1
16637.0,7.8505154,2.1950097,1
16638.0,14.215526,5.230757,1
16639.0,4.041917,-3.274034,1
16640.0,3.4353263,-5.0875354,1
16641.0,1.8950572,-3.0275517,1
16642.0,16.911161,1.6375445,1
16643.0,12.220545,4.057452,1
16644.0,16.659582,1.7721063,1
16645.0,7.832691,2.1786838,1
16646.0,1.2061051,7.126076,1
16647.0,12.79328,-1.994328,1
16648.0,5.453207,-3.4320564,1
16649.0,8.00124,0.6033257,1
16650.0,4.067516,0.7631325,1
16651.0,14.12202,3.787653,1
16652.0,7.6827316,5.408444,1
16653.0,-0.62977946,6.5423603,1
16654.0,10.2804575,3.419377,1
16655.0,5.57663,-5.2251277,1
16656.0,-1.3549452,-1.2429348,1
16657.0,-0.5460554,-2.5780706,1
16658.0,15.488818,4.8047876,1
16659.0,1.3900633,-3.9782584,1
16660.0,15.912017,4.5676165,1
16661.0,5.643308,-3.3448172,1
16662.0,15.418081,-0.16168176,1
16663.0,1.945162,-3.4323325,1
16664.0,13.8358,2.9104817,1
16665.0,17.241884,1.0728261,1
16666.0,5.717662,-0.62834674,1
16667.0,3.3569286,-1.109947,1
16668.0,-3.5315433,7.45999,1
16669.0,11.106335,3.6830606,1
16670.0,13.114584,8.29461,1
16671.0,9.133958,1.2428874,1
16672.0,7.527947,0.30537707,1
16673.0,-3.3991828,10.436151,-1
16674.0,13.516421,6.533176,1
16675.0,-2.115056,2.581883,1
16676.0,15.351376,5.6062446,1
16677.0,-0.8666964,11.439697,1
16678.0,-6.4590573,4.021872,1
16679.0,16.785805,1.1017735,1
16680.0,15.74603,4.1336403,1
16681.0,12.845329,10.293763,1
16682.0,0.88161165,7.873494,1
16683.0,9.556859,2.4761686,1
16684.0,4.35719,-2.73868,1
16685.0,14.099023,11.419262,1
16686.0,9.6305,15.223194,1
16687.0,-3.8575845,7.4274664,1
16688.0,1.3885088,3.7516878,1
16689.0,1.0285661,10.746633,1
16690.0,15.505225,0.7887277,1
16691.0,7.8392863,0.9985073,1
16692.0,16.132341,5.121644,1
