WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD,cluster_label,DEX_EVENTS_MEDIAN,CEX_EVENTS_MEDIAN,BRIDGE_EVENTS_MEDIAN,DEFI_EVENTS_MEDIAN,DEX_EVENTS_WEIGHTED_DIST,CEX_EVENTS_WEIGHTED_DIST,BRIDGE_EVENTS_WEIGHTED_DIST,DEFI_EVENTS_WEIGHTED_DIST
0xc07a58dc6bc200c133e81de132f31e272903793c,31.833333,3,11,5131.37,13,72,11.327527594,14.273702616,16,0,0,0,0,9,0,0,6,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.2742857142857143,0.0,0.0,0.11076923076923077
0x108f81082a9fc95144f6c6fe715fb716f33661ed,83.166667,6,70,36563.01,15,79,34.075498602,197.955748101,40,0,0,0,0,30,0,0,6,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-0.24489795918367344,0.0,0.0,-0.5604395604395604
0xc94d9d9d6b1aacefc870bc23e0044cde62177211,14.833333,4,12,33310.94,12,56,122.918597786,519.28094053,11,0,0,0,0,3,0,0,3,0,0,0,0.0,0,28.0,2.0,19.0,13.0,0.47704081632653056,0.0,0.0,0.16483516483516483
0xbf72ab02413221d74175bbd3b4624caa17b56dcd,9.0,7,13,26980.69,11,61,187.365902778,485.400070635,5,0,0,0,0,3,1,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.45634920634920634,0.0,0.10526315789473684,0.2564102564102564
0xe854aa412685856bf7abdef0ae1e02a5495d80b8,3.0,5,8,17188.3,8,51,399.727906977,627.809676843,2,0,0,0,0,3,0,0,3,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.37142857142857144,0.0,0.0,0.46153846153846156
0xd709d263d81dc25d80336ece2379464adcdc2a61,8.5,7,12,30120.8,12,55,196.867973856,429.859854169,6,0,0,0,0,10,1,0,6,0,0,0,0.0,8,28.0,2.0,19.0,13.0,0.2773109243697479,0.0,0.05572755417956656,0.13574660633484165
0x41b04cd2e4abf3483fdfe4867a6115f47629b934,6.0,4,9,73311.68,8,51,916.396,1683.086929819,5,0,0,0,0,4,1,0,5,0,1,0,4624.19,8,28.0,2.0,19.0,13.0,0.4107142857142857,0.0,0.09473684210526316,0.27692307692307694
0x2381f172bb83e2365206f8d5ec78ab888fc9afbb,7.666667,3,11,2671.38,11,165,42.402857143,115.135842935,1,0,0,0,0,14,0,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.06428571428571428,0.0,0.0,-0.0717948717948718
0x8fd6f81f2f182a26884affd29d0f92e1fd2d0916,22.5,5,15,31.63,14,153,1.664736842,2.255193698,0,0,0,1,0,0,1,5,2,0,0,0,0.0,6,28.0,2.0,19.0,13.0,0.0,0.0,0.9473684210526315,0.0
0x9cb7efd7584f4bc9889b0b1a5e0ef752d0b3b4d7,30.333333,2,10,771.79,5,171,1.98403599,7.363485777,0,0,0,1,0,0,4,0,0,0,4,0,137.69,4,28.0,2.0,19.0,13.0,0.0,0.0,0.7894736842105263,0.0
0xb2ee6ee406b9dd11aa78d668bcee35561c584346,37.333333,3,7,15.02,5,24,3.755,2.162249986,0,0,42,0,0,0,1,0,0,0,0,0,0.0,7,28.0,2.0,19.0,13.0,0.0,-19.53488372093023,0.022031823745410035,0.0
0x74ce500e56093168b07e440516bf0b582ae58116,1.333333,1,8,20.0,7,126,10.0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,10.0,6,28.0,2.0,19.0,13.0,0.0,0.0,0.9473684210526315,0.0
0xddacf01153e6f9739903fe17e7824cb8273e8a85,3.333333,4,7,2.5,8,104,0.4166666667,0.1863389981,0,0,0,0,0,0,2,0,0,0,1,0,0.5,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8947368421052632,0.0
0x6e4f4ca52e729f0a3961590300b50cb5a9c7399f,3.833333,5,9,5440.67,8,65,83.702615385,103.298607501,0,0,0,0,0,4,4,0,1,0,2,0,201.91,10,28.0,2.0,19.0,13.0,0.0,0.0,0.39473684210526316,0.34615384615384615
0x119da7b484fd81fc0591c0ffccc3dc2cd63436ba,39.333333,7,42,27085.37,17,180,56.310540541,223.61977356,0,0,0,0,0,44,4,0,17,0,2,0,151.59,10,28.0,2.0,19.0,13.0,0.0,0.0,0.06578947368421052,-2.1858974358974357
0x2e06ad55feb43b9c524809ff1e877453ed640aec,14.0,11,12,2265.32,6,119,18.721652893,17.537857298,0,0,0,0,0,0,6,0,0,0,4,0,53.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.6842105263157895,0.0
0xf224d3af3a0d749cead8cf07a6d6b621ac7311ce,68.0,3,16,4304.1,12,180,5.582490272,8.506524788,2,0,0,0,0,0,2,0,0,0,1,0,60.99,11,28.0,2.0,19.0,13.0,0.4642857142857143,0.0,0.4473684210526316,0.0
