WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD,cluster_label
0xa5a1a2abcc2b67990b37b749c4e840f1fa093c97,-0.15525034198672302,-0.7966713375120826,-0.21986337225991984,0.9550861292184861,-0.05391404221551151,1.533257017716855,0.8794830678179031,0.9260553914578743,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.8474579046150739,-0.1666346257392231,2.6294208978635125,0.0,-0.7795182110667255,0.0,-0.8100367016410712,0
0xa967e15e71455940dfab4c08719abae50401babd,-0.1235581340234559,1.4609486907154656,1.4675232580759379,1.079749896123934,1.4955875409495027,1.2491896481999698,0.7164651581510467,1.1023737877128426,2.0889650787620573,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,0.9220386087336637,-0.1666346257392231,2.3451153982160786,0.0,0.9618171377263385,0.0,1.2180495564352514,5
0x1198c8f481d4e63f24e3841a6961f1c71edbee14,-0.17109642219921248,0.17563268568251428,-0.21986337225991984,0.3663277958574182,-1.031540694240397,1.5738380705049815,0.1920290341109837,0.41057587340844354,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.8474579046150739,-0.1666346257392231,1.7395468963701448,0.0,-0.7795182110667255,0.0,-0.8100367016410712,0
0xdf2dcebdb3c9d2de6a9132708ccbd638acd89d35,-0.321634350601871,-0.7966713375120826,-1.2844858031174944,0.18592265750095266,-1.031540694240397,-0.8610250967826066,0.23598712267185157,0.11148217419902372,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,1.3992089533901924,-0.1666346257392231,-0.5013228399157467,0.0,1.5229089857096825,0.0,1.2307688125053649,2
0x7ab5985280217f28ad075e821e1abd94c4a3f6a6,-0.4008647992026065,-0.7966713375120826,-0.21986337225991984,-0.49512040987713357,-0.05391404221551151,-1.1856735190876184,-0.18095157783384408,-0.2858023605437772,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,0.7739562049774925,-0.1666346257392231,-0.5013228399157467,0.0,0.8821380019409699,0.0,0.6423484582219433,3
0xb9942c8704b43a771a35849d5cdf0dd0384142ee,0.28051731547047487,1.4609486907154656,1.1874909295379867,-0.3536040794276171,1.238438095406856,1.7158717552634242,-0.37568590060287566,-0.42481268209396084,1.1786626654425845,6.109105269542162,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.8474579046150739,4.121890435171706,-0.5013228399157467,0.0,-0.7795182110667255,0.0,-0.8100367016410712,-1
0xf9aea2a59674d691390cdf99675b7810c5069c0c,-0.25824993467533675,-0.7966713375120826,-1.2844858031174944,0.8210488224774168,-1.031540694240397,1.1883180690177801,0.8129724122585861,0.9721984319652395,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,1.6373954991873654,-0.1666346257392231,-0.5013228399157467,0.0,1.7670071166789314,0.0,1.7807724990842722,2
0xc6fbfdea7dce28a2e334a99242141bfb074c43a5,-0.0918659260601888,-0.7966713375120826,-1.2844858031174944,0.3900197693586472,-1.031540694240397,1.7158717552634242,0.13520531895856097,0.4382110557728358,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.8474579046150739,-0.1666346257392231,2.9164186975600344,0.0,-0.7795182110667255,0.0,-0.8100367016410712,0
0xf6f99365ab35c0fea824639daf0d0f89d37bd8b5,0.21713294708222888,-0.7966713375120826,-1.2844858031174944,1.5631252125756576,-1.031540694240397,1.533257017716855,1.2139838673685233,1.206653574075886,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.8474579046150739,-0.1666346257392231,3.4201773522282046,0.0,-0.7795182110667255,0.0,-0.8100367016410712,0
0xe5ec43184e62f59b0677e0ae4b1ca41984a47dca,-0.36124957490223875,0.17563268568251428,0.4029008272183634,0.48171713124484344,0.923712609809374,0.03175806455617569,0.5802503286965729,0.829754272752742,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,1.10000110089517,-0.1666346257392231,-0.5013228399157467,0.0,1.1602307248582149,0.0,1.4827086264295335,7
0x6fe41dfacf74cd80bfed579b0567c23e0d79ead9,-0.2661729985507256,-0.7966713375120826,-1.2844858031174944,1.5929109063956413,-1.031540694240397,-0.11027562020226694,1.6759058488613159,1.8720901738213176,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,1.6115003031964312,-0.1666346257392231,-0.5013228399157467,0.0,1.7404692241992612,0.0,2.449391431709971,2
0xfeb8f2d4b52d8af5a9b4834d5b4e2d0b2dc6538d,-0.29786520651399273,-0.7966713375120826,-1.2844858031174944,1.006890156304939,-1.031540694240397,-0.5160861480835316,1.0890076447053236,1.2195601223402124,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.8474579046150739,-0.1666346257392231,2.275186032665751,0.0,-0.7795182110667255,0.0,-0.8100367016410712,0
0x04dc1bdcb450ea6734f5001b9cecb0cd09690f4f,-0.3057882228510933,1.147936708877111,1.1874909295379867,1.6433818229173063,0.923712609809374,1.2288991218059064,1.4123704923312523,1.698509974809372,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,1.0453140593779977,-0.1666346257392231,1.315382665622055,0.0,1.0338956835738178,0.0,2.080841511036681,-1
0xd4ba40be682a5156d9fa8af1a5989d39ff5699fc,-0.3770956551147282,-0.7966713375120826,0.8447590585976548,-0.07122721195408466,1.238438095406856,-0.5769577272657214,-0.5893394481522172,-0.3782298780039429,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,0.7739562049774925,-0.1666346257392231,-0.5013228399157467,0.0,0.5755040679338354,0.0,0.3572938063944664,3
0xfd4cd20c313d956e84b5b8f067197e8f9873c41e,-0.16317335832382363,-0.7966713375120826,-1.2844858031174944,0.8240184441280103,-1.031540694240397,-0.11027562020226694,0.6866939829095908,0.5182424776518543,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,1.8929256720345973,-0.1666346257392231,-0.5013228399157467,0.0,2.028879328602158,0.0,1.7833447271735543,2
